round,probe_loss,probe_entropy,output_drift_vs_0,output_drift_vs_prev,delta_norm,theta_norm,applied_change,gross_drift,net_drift,drift_ratio,nan_count,inf_count,layer_drift_sum,delta_cosine,param_hash,hash_changed
111,3.2201545380976095,4.571008563041687,0.3168633431196213,0.018317036796361208,1.3092440366744995,17.85441565513611,0.3142185634933412,34.0714370268397,30.707509458065033,0.9012683977454298,0,0,30.707509458065033,0.9999247193336487,,
112,3.2201612819555114,4.571054816246033,0.3198940195143223,0.01832568971440196,1.3110485672950745,17.894840478897095,0.31465162243694067,34.386088649276644,31.00543737411499,0.901685495269795,0,0,31.00543737411499,0.9999743103981018,,
113,3.2201684797269254,4.571101129055023,0.3229190856218338,0.018323421478271484,1.310873031616211,17.935302257537842,0.31460954900830984,34.700698198284954,31.303447663784027,0.9020984962582184,0,0,31.303447663784027,0.9999887347221375,,
114,3.220175256007221,4.5711470246315,0.32594506442546844,0.01832308853045106,1.3098307847976685,17.97577953338623,0.3143593920394778,35.01505759032443,31.601328313350677,0.9025068210106854,0,0,31.601328313350677,0.9999822378158569,,
115,3.2201813514172475,4.57119357585907,0.328985121101141,0.018330473452806473,1.3104175329208374,18.016340732574463,0.3145002112723887,35.32955780159682,31.89958882331848,0.9029150322927558,0,0,31.89958882331848,0.9999933838844299,,
116,3.2201870253361555,4.571240305900574,0.3319941572844982,0.01830727281048894,1.3091513514518738,18.056869983673096,0.31419631745666265,35.64375411905348,32.19760328531265,0.9033168385621989,0,0,32.19760328531265,0.9999498724937439,,
117,3.220193769194057,4.571287035942078,0.33503086492419243,0.018327103462070227,1.3095353841781616,18.09747076034546,0.314288476947695,35.95804259600118,32.49588203430176,0.9037166566434474,0,0,32.49588203430176,0.9999938607215881,,
118,3.220201193922228,4.571333944797516,0.338064219802618,0.0183238098397851,1.3099039196968079,18.138147354125977,0.31437692465260625,36.272419520653784,32.79446291923523,0.9041156711523176,0,0,32.79446291923523,0.9999924302101135,,
119,3.220208813184761,4.571381032466888,0.3411007821559906,0.01832006825134158,1.3099620938301086,18.178884506225586,0.3143908870406449,36.58681040769443,33.09319692850113,0.9045116685421838,0,0,33.09319692850113,0.9999909400939941,,
120,3.220215265241119,4.571428120136261,0.3441352881491184,0.018319011200219393,1.3105888962745667,18.219703674316406,0.31454134033992887,36.90135174803436,33.39228814840317,0.9049069090045186,0,0,33.39228814840317,0.999995768070221,,
121,3.2202225278573207,4.571476519107819,0.34717877581715584,0.018322823103517294,1.3097887635231018,18.26054859161377,0.3143492806702852,37.21570102870464,33.691383481025696,0.9053002509623147,0,0,33.691383481025696,0.9999824166297913,,
122,3.2202283314658033,4.571524024009705,0.35021648183465004,0.01831840118393302,1.309535801410675,18.30144214630127,0.3142886129207909,37.529989641625434,33.99054193496704,0.9056901496521168,0,0,33.99054193496704,0.999989926815033,,
