round,probe_loss,probe_entropy,output_drift_vs_0,output_drift_vs_prev,delta_norm,theta_norm,applied_change,gross_drift,net_drift,drift_ratio,nan_count,inf_count,layer_drift_sum,delta_cosine,param_hash,hash_changed
125,3.2206795863421314,4.567996561527252,0.031108556780964136,0.01801881566643715,1.3110825419425964,14.205279618501663,0.31465980457141995,38.473614984657615,3.436551921069622,0.0893223036733083,0,0,3.436551921069622,0.004466185346245766,,
126,3.220675144474187,4.567950010299683,0.0315617430023849,0.018188241869211197,1.3144914507865906,14.206360191106796,0.31547794630751014,38.789092930965126,3.451170690357685,0.08897270932578433,0,0,3.451170690357685,-0.004294259939342737,,
127,3.2206660013591466,4.567936897277832,0.0314310728572309,0.018183443695306778,1.3142739534378052,14.207603931427002,0.31542573822662234,39.10451866919175,3.465759113430977,0.08862809801470245,0,0,3.465759113430977,0.003903279546648264,,
128,3.220672161613961,4.567981243133545,0.03163593029603362,0.01815896714106202,1.3138040900230408,14.209113836288452,0.3153129839338362,39.419831653125584,3.4833432510495186,0.0883652492912977,0,0,3.4833432510495186,0.0006488470826297998,,
129,3.220684871192314,4.568066418170929,0.03183304984122515,0.018317322246730328,1.3158764243125916,14.210758954286575,0.3158103460446,39.735641999170184,3.4968568459153175,0.0880030287666739,0,0,3.4968568459153175,-0.000747114303521812,,
130,3.220661851292746,4.5680131912231445,0.03239948535338044,0.018017448019236326,1.3163552284240723,14.212024748325348,0.3159252372570336,40.05156723642722,3.5083574280142784,0.08759600859821814,0,0,3.5083574280142784,-0.007126260083168745,,
131,3.2206655150232404,4.567966401576996,0.032736494205892086,0.01810847409069538,1.3132322430610657,14.213930040597916,0.31517574191093445,40.36674297833815,3.5244751274585724,0.08731135750411695,0,0,3.5244751274585724,0.0003151744313072413,,
132,3.2206791648510125,4.568067789077759,0.033049782272428274,0.017982610501348972,1.3131957054138184,14.21527886390686,0.3151669707149267,40.68190994905308,3.536706365644932,0.08693560282872526,0,0,3.536706365644932,-0.0032483809627592564,,
133,3.2206913880934596,4.568025708198547,0.033505847211927176,0.018070231191813946,1.3143255710601807,14.216840744018555,0.31543813133612275,40.9973480803892,3.5517784655094147,0.08663434665444365,0,0,3.5517784655094147,-0.005832309368997812,,
134,3.2206973213915173,4.567984521389008,0.034215828869491816,0.018015856854617596,1.3135504722595215,14.218549340963364,0.31525212805718184,41.31260020844638,3.5674066469073296,0.08635153993957236,0,0,3.5674066469073296,-0.001083130482584238,,
135,3.2206897993961654,4.5679086446762085,0.03425304824486375,0.018121293745934963,1.3140518069267273,14.219901531934738,0.3153724307194352,41.62797263916582,3.58158528059721,0.08603794644631281,0,0,3.58158528059721,0.009399449452757835,,
136,3.2206901560424965,4.567919671535492,0.033633336424827576,0.01812400994822383,1.313202977180481,14.221583247184753,0.31516870530322194,41.94314134446904,3.597366414964199,0.08576769168097827,0,0,3.597366414964199,0.0054477485828101635,,
137,3.2206941115745353,4.567920446395874,0.03406833345070481,0.018184234388172626,1.3134474754333496,14.223021805286407,0.31522740656509995,42.25836875103414,3.610487073659897,0.08543839197700824,0,0,3.610487073659897,0.004476713482290506,,
138,3.220700887854831,4.567924857139587,0.03423820808529854,0.018218498211354017,1.3129109740257263,14.224730283021927,0.31509863724932075,42.57346738828346,3.6278755143284798,0.08521447128656505,0,0,3.6278755143284798,0.012595509178936481,,
139,3.220697126857155,4.567910015583038,0.03478724183514714,0.017884750850498676,1.3137714862823486,14.226189345121384,0.31530515430495143,42.88877254258841,3.6433199420571327,0.08494810473858264,0,0,3.6433199420571327,0.0031884973868727684,,
140,3.220704324628569,4.567951738834381,0.035033993888646364,0.01806544978171587,1.313310980796814,14.227634310722351,0.31519462121650577,43.20396716380492,3.6539698466658592,0.08457486861824505,0,0,3.6539698466658592,0.001711311750113964,,
141,3.2207198549551794,4.567963004112244,0.03503749705851078,0.017934303265064955,1.312921941280365,14.229028671979904,0.3151012668386102,43.51906843064353,3.6683816984295845,0.08429366323122957,0,0,3.6683816984295845,-0.00378061062656343,,
142,3.2207172611636787,4.5679614543914795,0.0350207076407969,0.017983608413487673,1.3132884502410889,14.230281323194504,0.31518921395763755,43.834257644601166,3.6801869720220566,0.08395686775079313,0,0,3.6801869720220566,-0.014283225871622562,,
143,3.2207197252656043,4.5679240226745605,0.035362431313842535,0.018357664812356234,1.3143261671066284,14.23128193616867,0.3154382719658315,44.149695916567,3.6913707479834557,0.08361033233296176,0,0,3.6913707479834557,-0.0026053900364786386,,
144,3.220709414944389,4.567835450172424,0.035334950778633356,0.01809715572744608,1.3142329454421997,14.23198714852333,0.3154159006662667,44.465111817233264,3.7020769342780113,0.08325801472162543,0,0,3.7020769342780113,0.006844772957265377,,
145,3.2207161912246844,4.567896366119385,0.03559239348396659,0.01807622518390417,1.3136661648750305,14.233130127191544,0.3152798586525023,44.78039167588577,3.7134730219841003,0.08292631848469789,0,0,3.7134730219841003,0.0053970287553966045,,
146,3.22069803468418,4.567819952964783,0.03581530461087823,0.01805978361517191,1.3170653581619263,14.234166294336319,0.31609569722786546,45.09648737311363,3.7280283123254776,0.08266782025573087,0,0,3.7280283123254776,-0.005586291663348675,,
147,3.2206926525668162,4.567743182182312,0.03562766360118985,0.017921702936291695,1.3169828653335571,14.235727697610855,0.31607586424797773,45.41256323736161,3.740704409778118,0.08237157612588802,0,0,3.740704409778118,-0.005934503860771656,,
148,3.22068759467339,4.567797780036926,0.03614055039361119,0.01837250217795372,1.3165318369865417,14.236895114183426,0.3159676417708397,45.72853087913245,3.7537177577614784,0.0820869965773239,0,0,3.7537177577614784,-0.0014670887030661106,,
149,3.220687302871846,4.567813456058502,0.03674497455358505,0.018057720735669136,1.3175750374794006,14.238255083560944,0.31621799152344465,46.044748870655894,3.766304589807987,0.08179661486237692,0,0,3.766304589807987,-0.006122909020632505,,
150,3.220687691940571,4.567868649959564,0.0364114660769701,0.018239025492221117,1.3191832304000854,14.239576816558838,0.31660398188978434,46.36135285254568,3.7793909534811974,0.08152029052089214,0,0,3.7793909534811974,-0.01162387989461422,f94acc0d54430ce92e0623e0d8054c6b7c2bdab204d449d00b16b1f3dc46e4a0,True
151,3.220687691940571,4.567868649959564,0.0364114660769701,0.0,1.3191832304000854,14.239576816558838,0.31660398188978434,46.36135285254568,3.7793909534811974,0.08152029052089214,0,0,,,,
