round,probe_loss,probe_entropy,output_drift_vs_0,output_drift_vs_prev,delta_norm,theta_norm,applied_change,gross_drift,net_drift,drift_ratio,nan_count,inf_count,layer_drift_sum,delta_cosine,param_hash,hash_changed
884,,,,,1.324296772480011,59.59421157836914,0.31783133978024125,279.3828664603643,273.3269233703613,0.9783238565530892,0,0,273.3269233703613,0.9999998807907104,,
885,,,,,1.3242923617362976,59.65506172180176,0.3178300876170397,279.70069654798135,273.643856048584,0.9783452791710894,0,0,273.643856048584,0.9999999403953552,,
886,,,,,1.324764609336853,59.715946197509766,0.3179436130449176,280.01864016102627,273.9609031677246,0.9783666651983628,0,0,273.9609031677246,0.9999973177909851,,
887,,,,,1.324743628501892,59.776832580566406,0.31793844513595104,280.3365786061622,274.27796173095703,0.9783880615746624,0,0,274.27796173095703,0.9999998211860657,,
888,,,,,1.3247193098068237,59.83772850036621,0.31793256336823106,280.65451116953045,274.5950059890747,0.9784093790076424,0,0,274.5950059890747,0.9999999403953552,,
889,,,,,1.3247341513633728,59.89863586425781,0.3179361526854336,280.9724473222159,274.9120674133301,0.978430696793779,0,0,274.9120674133301,0.9999999403953552,,
890,3.3443805182914175,4.790248990058899,6.589895486831665,0.27275216951966286,1.3246758580207825,59.95954513549805,0.31792226852849126,281.2903695907444,275.2291030883789,0.9784519231455199,0,0,275.2291030883789,1.0,,
891,,,,,1.3244496583938599,60.02044486999512,0.31786779779940844,281.6082373885438,275.54609298706055,0.9784731282802637,0,0,275.54609298706055,0.9999994039535522,,
892,,,,,1.3245159983634949,60.08135986328125,0.31788396975025535,281.92612135829404,275.86308336257935,0.9784942311606156,0,0,275.86308336257935,0.9999999403953552,,
893,,,,,1.324480414390564,60.142282485961914,0.31787520134821534,282.24399655964226,276.1800832748413,0.9785153506940206,0,0,276.1800832748413,0.9999999403953552,,
894,,,,,1.3244635462760925,60.20320510864258,0.3178713177330792,282.56186787737533,276.49707412719727,0.9785364040953642,0,0,276.49707412719727,1.0,,
895,,,,,1.3244667053222656,60.264142990112305,0.3178719663992524,282.8797398437746,276.8140754699707,0.97855744502185,0,0,276.8140754699707,0.9999998807907104,,
896,,,,,1.32429039478302,60.32507133483887,0.3178296941332519,283.19756953790784,277.1310029029846,0.9785783238012141,0,0,277.1310029029846,0.9999992251396179,,
897,,,,,1.3243207931518555,60.38601112365723,0.31783711491152644,283.51540665281937,277.44796323776245,0.9785992462043241,0,0,277.44796323776245,1.0,,
898,,,,,1.3244096040725708,60.44696235656738,0.3178582089021802,283.83326486172155,277.76494216918945,0.978620114539818,0,0,277.76494216918945,0.9999998807907104,,
899,,,,,1.3243372440338135,60.50791931152344,0.31784106604754925,284.1511059277691,278.0818977355957,0.9786409130017,0,0,278.0818977355957,0.9999998807907104,,
900,3.351598294322709,4.798267483711243,6.81935727596283,0.2925412580370903,1.3242859840393066,60.568878173828125,0.31782878562808037,284.4689347133972,278.39884185791016,0.9786616670055602,0,0,278.39884185791016,0.9999998807907104,e3da7cfc31832f94349d5924efc70fe987ad0a702f6f22da7d2cc195056e0b8c,True
901,,,,,1.3242433667182922,60.629844665527344,0.31781839160248637,284.78675310499966,278.7157859802246,0.9786824104050313,0,0,278.7157859802246,0.9999995827674866,,
902,,,,,1.324286699295044,60.69082069396973,0.3178287181071937,285.10458182310686,279.03274154663086,0.9787031122486686,0,0,279.03274154663086,0.9999999403953552,,
903,,,,,1.3243003487586975,60.75179862976074,0.31783206947147846,285.42241389257833,279.3497085571289,0.9787237965910556,0,0,279.3497085571289,0.9999999403953552,,
904,,,,,1.3242380619049072,60.812788009643555,0.31781707936897874,285.7402309719473,279.6666531562805,0.9787444078315172,0,0,279.6666531562805,0.9999998807907104,,
905,,,,,1.3243468403816223,60.873788833618164,0.31784316757693887,286.05807413952425,279.9836301803589,0.9787649973613275,0,0,279.9836301803589,0.9999998211860657,,
906,,,,,1.3245213627815247,60.934804916381836,0.3178850533440709,286.3759591928683,280.30065393447876,0.9787855612059287,0,0,280.30065393447876,0.9999990463256836,,
907,,,,,1.3246687650680542,60.99583625793457,0.31792034953832626,286.69387954240665,280.61772537231445,0.9788061252657665,0,0,280.61772537231445,0.9999998807907104,,
908,,,,,1.3245283961296082,61.05686378479004,0.31788677256554365,287.0117663149722,280.934739112854,0.9788265572518371,0,0,280.934739112854,0.9999996423721313,,
909,,,,,1.3245298862457275,61.117902755737305,0.3178870747797191,287.3296533897519,281.25177478790283,0.9788470193377303,0,0,281.25177478790283,1.0,,
910,3.359323091747593,4.806487679481506,7.067443013191223,0.31563903391361237,1.3246444463729858,61.17895698547363,0.31791477743536234,287.6475681671873,281.56884384155273,0.9788674579647325,0,0,281.56884384155273,0.9999998211860657,,
911,,,,,1.3245771527290344,61.240007400512695,0.31789859663695097,287.9654667638242,281.88587951660156,0.9788877905550742,0,0,281.88587951660156,0.9999995827674866,,
912,,,,,1.3245285749435425,61.30106544494629,0.317886786069721,288.28335354989395,282.20291471481323,0.9789081167531605,0,0,282.20291471481323,0.9999998807907104,,
913,,,,,1.3245326280593872,61.362131118774414,0.3178879455663264,288.6012414954603,282.5199508666992,0.9789283975451724,0,0,282.5199508666992,0.9999999403953552,,
914,,,,,1.3244502544403076,61.423200607299805,0.31786796962842345,288.9191094650887,282.83697509765625,0.9789486601329553,0,0,282.83697509765625,0.9999998807907104,,
915,,,,,1.3244534134864807,61.48427391052246,0.31786876637488604,289.2369782314636,283.1539874076843,0.9789688342722475,0,0,283.1539874076843,0.9999999403953552,,
916,,,,,1.3243880867958069,61.54535484313965,0.31785317743197083,289.55483140889555,283.47099447250366,0.9789889987095343,0,0,283.47099447250366,0.9999995827674866,,
917,,,,,1.324327290058136,61.606435775756836,0.3178385803475976,289.87266998924315,283.787965297699,0.9790090432058636,0,0,283.787965297699,0.9999999403953552,,
918,,,,,1.3243704438209534,61.66752624511719,0.31784895388409495,290.19051894312724,284.1049690246582,0.9790291221758947,0,0,284.1049690246582,1.0,,
919,,,,,1.32438325881958,61.72862243652344,0.3178519387729466,290.5083708819002,284.4219584465027,0.9790490979074995,0,0,284.4219584465027,1.0,,
920,3.3675651560424966,4.814881205558777,7.331017971038818,0.33816996961832047,1.3243550658226013,61.78972625732422,0.317845247220248,290.82621612912044,284.7389531135559,0.9790690705377711,0,0,284.7389531135559,1.0,,
921,,,,,1.3242769241333008,61.850833892822266,0.3178265322931111,291.14404266141355,285.0559387207031,0.9790890313775316,0,0,285.0559387207031,0.9999998211860657,,
922,,,,,1.3243125081062317,61.91194725036621,0.3178350990638137,291.46187776047736,285.3729386329651,0.9791089689866159,0,0,285.3729386329651,0.9999999403953552,,
923,,,,,1.3242735266685486,61.97307014465332,0.31782559119164944,291.779703351669,285.6899104118347,0.9791287986454097,0,0,285.6899104118347,0.9999998807907104,,
924,,,,,1.32431960105896,62.034202575683594,0.31783659802749753,292.0975399496965,286.00690841674805,0.9791486380405725,0,0,286.00690841674805,0.9999998807907104,,
925,,,,,1.3242561221122742,62.095333099365234,0.3178213583305478,292.41536130802706,286.3238868713379,0.979168418480336,0,0,286.3238868713379,0.9999999403953552,,
926,,,,,1.3245639204978943,62.1564884185791,0.3178951945155859,292.73325650254264,286.64094638824463,0.9791881859031412,0,0,286.64094638824463,0.9999983310699463,,
927,,,,,1.3246164917945862,62.2176570892334,0.3179080127738416,293.0511645153165,286.9580183029175,0.979207909914033,0,0,286.9580183029175,1.0,,
928,,,,,1.3246698379516602,62.278831481933594,0.31792085664346814,293.36908537195995,287.27511978149414,0.9792276490798602,0,0,287.27511978149414,0.9999998807907104,,
929,,,,,1.3246379494667053,62.34001159667969,0.31791307078674436,293.6869984427467,287.59220027923584,0.9792473000308863,0,0,287.59220027923584,1.0,,
930,3.376473273572377,4.823826730251312,7.586977601051331,0.340656366199255,1.3245391249656677,62.40118980407715,0.3178894463926554,294.00488788913935,287.90926027297974,0.9792669174314574,0,0,287.90926027297974,0.9999998211860657,,
931,,,,,1.3244903683662415,62.462379455566406,0.31787767307832837,294.3227655622177,288.2263069152832,0.9792864862652062,0,0,288.2263069152832,0.9999997615814209,,
932,,,,,1.324468195438385,62.5235652923584,0.31787230633199215,294.6406378685497,288.5433540344238,0.9793060323306554,0,0,288.5433540344238,0.9999998807907104,,
933,,,,,1.324480414390564,62.58476638793945,0.31787524465471506,294.9585131132044,288.86040115356445,0.979325526511247,0,0,288.86040115356445,0.9999998211860657,,
934,,,,,1.3244462609291077,62.645973205566406,0.3178669000044465,295.27638001320884,289.1774368286133,0.9793449676390515,0,0,289.1774368286133,1.0,,
935,,,,,1.3244866728782654,62.70718002319336,0.3178768143989146,295.59425682760775,289.4944953918457,0.9793644115375338,0,0,289.4944953918457,0.9999996423721313,,
936,,,,,1.3243874907493591,62.76839637756348,0.3178529227152467,295.912109750323,289.81153106689453,0.9793838153883704,0,0,289.81153106689453,0.9999990463256836,,
937,,,,,1.3243789076805115,62.82961082458496,0.3178508235141635,296.22996057383716,290.12854290008545,0.9794031040549259,0,0,290.12854290008545,0.9999997615814209,,
938,,,,,1.3243892192840576,62.890838623046875,0.3178533879108727,296.54781396174803,290.4455680847168,0.9794223879262203,0,0,290.4455680847168,0.9999998807907104,,
939,,,,,1.3243420720100403,62.952070236206055,0.31784206023439765,296.86565602198243,290.7625904083252,0.9794416582388152,0,0,290.7625904083252,0.9999998807907104,,
940,3.386023484188247,4.833433151245117,7.836030960083008,0.34619075059890747,1.3243762254714966,63.0133056640625,0.3178501301445067,297.18350615212694,291.07961654663086,0.9794608735709157,0,0,291.07961654663086,1.0,,
941,,,,,1.3243075609207153,63.07454872131348,0.31783385248854756,297.5013400046155,291.3966293334961,0.9794800565569698,0,0,291.3966293334961,0.9999995827674866,,
942,,,,,1.3243402242660522,63.13580131530762,0.31784161971881986,297.8191816243343,291.7136421203613,0.9794991730530123,0,0,291.7136421203613,1.0,,
943,,,,,1.3242997527122498,63.19705390930176,0.31783181382343173,298.13701343815774,292.03065490722656,0.9795182810060623,0,0,292.03065490722656,0.9999998807907104,,
944,,,,,1.3242825865745544,63.2583122253418,0.31782788038253784,298.4548413185403,292.3476676940918,0.9795373611717315,0,0,292.3476676940918,0.9999999403953552,,
945,,,,,1.3243135213851929,63.31957817077637,0.3178351758979261,298.7726764944382,292.664692401886,0.9795564167238469,0,0,292.664692401886,1.0,,
946,,,,,1.3247740268707275,63.38087844848633,0.3179458291269839,299.0906223235652,292.9818420410156,0.979575487071133,0,0,292.9818420410156,0.9999974370002747,,
947,,,,,1.324684500694275,63.44217872619629,0.31792436353862286,299.4085466871038,293.29895782470703,0.9795944740723029,0,0,293.29895782470703,0.9999999403953552,,
948,,,,,1.3246646523475647,63.503482818603516,0.3179194563999772,299.7264661435038,293.6160845756531,0.9796134734230437,0,0,293.6160845756531,1.0,,
949,,,,,1.3246025443077087,63.56479263305664,0.31790447933599353,300.0443706228398,293.9331750869751,0.9796323606299298,0,0,293.9331750869751,0.9999998807907104,,
950,3.396981150917165,4.843439221382141,8.113070130348206,0.4150006026029587,1.3245742917060852,63.626108169555664,0.3178979163058102,300.3622685391456,294.2502818107605,0.9796512832383621,0,0,294.2502818107605,0.9999999403953552,,
951,,,,,1.3245600461959839,63.68742561340332,0.3178944680839777,300.68016300722957,294.5673637390137,0.9796700946045784,0,0,294.5673637390137,0.9999995827674866,,
952,,,,,1.324468970298767,63.74874305725098,0.3178725419566035,300.99803554918617,294.8844437599182,0.9796889312645699,0,0,294.8844437599182,0.9999998211860657,,
953,,,,,1.3245514035224915,63.81007766723633,0.31789227202534676,301.3159278212115,295.2015190124512,0.979707648205078,0,0,295.2015190124512,0.9999998807907104,,
954,,,,,1.3244306445121765,63.871408462524414,0.31786344666033983,301.63379126787186,295.5185852050781,0.9797263892845347,0,0,295.5185852050781,0.9999999403953552,,
955,,,,,1.324460208415985,63.9327449798584,0.317870348226279,301.95166161609814,295.83565521240234,0.9797450811465556,0,0,295.83565521240234,0.9999999403953552,,
956,,,,,1.3245025277137756,63.99409294128418,0.3178805923089385,302.2695422084071,296.15274715423584,0.9797637730567148,0,0,296.15274715423584,0.9999998807907104,,
957,,,,,1.3244090676307678,64.05544090270996,0.3178581609390676,302.58740036934614,296.4697952270508,0.9797823533470691,0,0,296.4697952270508,0.9999999403953552,,
958,,,,,1.3244059681892395,64.11679267883301,0.3178575220517814,302.9052578913979,296.7868504524231,0.9798009203221903,0,0,296.7868504524231,1.0,,
959,,,,,1.324435830116272,64.17815399169922,0.3178646517917514,303.2231225431897,297.10391664505005,0.9798194615014261,0,0,297.10391664505005,1.0,,
960,3.413258035566069,4.857995688915253,8.41964077949524,0.48278454691171646,1.3244043588638306,64.2395191192627,0.3178571439348161,303.5409796871245,297.42098236083984,0.979837986513077,0,0,297.42098236083984,0.9999999403953552,,
961,,,,,1.3243674039840698,64.3008918762207,0.31784811755642295,303.8588278046809,297.73804092407227,0.9798564783362356,0,0,297.73804092407227,0.9999995231628418,,
962,,,,,1.3243327736854553,64.36226844787598,0.3178399046882987,304.1766677093692,298.05508279800415,0.979874903103301,0,0,298.05508279800415,1.0,,
963,,,,,1.3243272304534912,64.42365074157715,0.3178385398350656,304.4945062492043,298.3721251487732,0.9798932953640175,0,0,298.3721251487732,0.9999999403953552,,
964,,,,,1.3242831230163574,64.48503494262695,0.31782801635563374,304.8123342655599,298.68915939331055,0.9799116565049638,0,0,298.68915939331055,0.9999998211860657,,
965,,,,,1.3243632316589355,64.54642868041992,0.31784720439463854,305.13018146995455,299.0062189102173,0.9799300005976588,0,0,299.0062189102173,0.9999998211860657,,
966,,,,,1.3246309757232666,64.60784339904785,0.3179113524965942,305.44809282245114,299.3233461380005,0.9799483223880798,0,0,299.3233461380005,0.9999988079071045,,
967,,,,,1.3246600031852722,64.66926956176758,0.3179183825850487,305.7660112050362,299.6404857635498,0.9799666240948546,0,0,299.6404857635498,0.9999998807907104,,
968,,,,,1.3246523141860962,64.73069763183594,0.31791665218770504,306.0839278572239,299.95763397216797,0.9799849213647225,0,0,299.95763397216797,0.9999999403953552,,
969,,,,,1.3246483206748962,64.7921314239502,0.3179155942052603,306.40184345142916,300.2747611999512,0.98000311557378,0,0,300.2747611999512,0.9999998211860657,,
970,3.427322999667995,4.873436689376831,8.644299507141113,0.46209854260087013,1.3247058391571045,64.85358047485352,0.31792944157496095,306.7197728930041,300.591917514801,0.9800213226542075,0,0,300.591917514801,0.9999997615814209,,
971,,,,,1.3244633078575134,64.91501045227051,0.31787104113027453,307.0376439341344,300.90900564193726,0.9800394563556746,0,0,300.90900564193726,0.9999993443489075,,
972,,,,,1.3245632648468018,64.97645950317383,0.3178951018489897,307.3555390359834,301.2261209487915,0.9800575642579349,0,0,301.2261209487915,0.9999999403953552,,
973,,,,,1.3245841264724731,65.03791809082031,0.31790016079321504,307.6734391967766,301.5432472229004,0.980075654272007,0,0,301.5432472229004,0.9999999403953552,,
974,,,,,1.3245216012001038,65.0993766784668,0.3178851087577641,307.99132430553436,301.8603525161743,0.9800936867193084,0,0,301.8603525161743,0.9999999403953552,,
975,,,,,1.3245633244514465,65.16084098815918,0.3178952815942466,308.3092195871286,302.1774787902832,0.9801117176934971,0,0,302.1774787902832,0.9999999403953552,,
976,,,,,1.3244444131851196,65.2223072052002,0.31786676682531834,308.6270863539539,302.494571685791,0.9801296939273478,0,0,302.494571685791,0.9999995827674866,,
977,,,,,1.3244754672050476,65.28377914428711,0.317874189466238,308.94496054342017,302.8116626739502,0.9801476034479321,0,0,302.8116626739502,0.9999998807907104,,
978,,,,,1.3244452476501465,65.34525871276855,0.31786684319376945,309.26282738661394,303.1287579536438,0.9801655133117475,0,0,303.1287579536438,0.9999999403953552,,
979,,,,,1.3244596719741821,65.40673828125,0.3178703784942627,309.5806977651082,303.4458498954773,0.9801833644218779,0,0,303.4458498954773,1.0,,
980,3.441626657432769,4.8895586133003235,8.87517249584198,0.4954710565507412,1.3244454264640808,65.46823310852051,0.31786694284528494,309.8985647079535,303.7629370689392,0.9802011743913772,0,0,303.7629370689392,1.0,,
981,,,,,1.3243001699447632,65.52971839904785,0.31783209927380085,310.2163968072273,304.0800018310547,0.9802189857166484,0,0,304.0800018310547,0.9999998807907104,,
982,,,,,1.3244044780731201,65.59121513366699,0.3178571448661387,310.5342539520934,304.3970832824707,0.9802367352666655,0,0,304.3970832824707,0.9999998807907104,,
983,,,,,1.3242807388305664,65.65271377563477,0.31782727502286434,310.8520812271163,304.71416425704956,0.980254541176505,0,0,304.71416425704956,0.9999999403953552,,
984,,,,,1.3244240283966064,65.71422958374023,0.31786178378388286,311.16994301090017,305.03124618530273,0.9802722050651808,0,0,305.03124618530273,0.9999999403953552,,
985,,,,,1.3243640661239624,65.77574348449707,0.31784722534939647,311.48779023624957,305.34833908081055,0.9802899139295844,0,0,305.34833908081055,0.9999998807907104,,
986,,,,,1.3246049880981445,65.83727645874023,0.3179052877239883,311.80569552397355,305.66548919677734,0.9803075876568614,0,0,305.66548919677734,0.9999989867210388,,
987,,,,,1.3247475624084473,65.89882278442383,0.3179393601603806,312.12363488413393,305.9826560020447,0.9803251718365708,0,0,305.9826560020447,0.9999998211860657,,
988,,,,,1.3248286247253418,65.96037864685059,0.3179589859209955,312.44159387005493,306.2998695373535,0.9803428082137592,0,0,306.2998695373535,0.9999998807907104,,
989,,,,,1.3247095346450806,66.02193450927734,0.3179304054938257,312.75952427554876,306.6170425415039,0.9803603687265038,0,0,306.6170425415039,0.9999998211860657,,
990,3.4577745657993026,4.9099085330963135,9.200100898742676,0.5995461195707321,1.324722409248352,66.08349800109863,0.31793331913650036,313.07745759468526,306.9342246055603,0.9803779133881971,0,0,306.9342246055603,0.9999999403953552,,
991,,,,,1.324511170387268,66.14505386352539,0.31788268592208624,313.39534028060734,307.2513566017151,0.9803954210889285,0,0,307.2513566017151,0.9999994039535522,,
992,,,,,1.324498176574707,66.20661544799805,0.3178794998675585,313.7132197804749,307.5684814453125,0.980412880466232,0,0,307.5684814453125,1.0,,
993,,,,,1.3246048092842102,66.26819038391113,0.31790496641770005,314.0311247468926,307.88563108444214,0.9804303039470859,0,0,307.88563108444214,0.9999998807907104,,
994,,,,,1.3245553970336914,66.32976341247559,0.31789320381358266,314.3490179507062,308.2027702331543,0.9804476955022118,0,0,308.2027702331543,0.9999999403953552,,
995,,,,,1.3245437145233154,66.3913459777832,0.31789045967161655,314.6669084103778,308.5199112892151,0.9804650665295029,0,0,308.5199112892151,0.9999998807907104,,
996,,,,,1.3244704604148865,66.45292854309082,0.3178728469647467,314.98478125734255,308.83702993392944,0.9804823861683927,0,0,308.83702993392944,0.9999998211860657,,
997,,,,,1.3244855999946594,66.51451873779297,0.3178765275515616,315.3026577848941,309.15415143966675,0.9804996685139806,0,0,309.15415143966675,1.0,,
998,,,,,1.324459969997406,66.57611083984375,0.3178706057369709,315.6205283906311,309.47127628326416,0.9805169450202642,0,0,309.47127628326416,1.0,,
999,,,,,1.3244355916976929,66.63770866394043,0.31786450557410717,315.9383928962052,309.7883949279785,0.980534186073903,0,0,309.7883949279785,0.9999999403953552,,
1000,3.474490287547726,4.928804159164429,9.509814143180847,0.5612212419509888,1.3244574666023254,66.69931411743164,0.31786965765058994,316.2562625538558,310.1054992675781,0.9805513312634205,0,0,310.1054992675781,1.0000001192092896,98af148fd30e161b602fd499f1b77f6ad1a33f0f39747bef55e3bc651b24a7b6,True
1001,,,,,1.3244102001190186,66.76092147827148,0.31785833602771163,316.5741208898835,310.42260360717773,0.9805684770902467,0,0,310.42260360717773,0.9999997615814209,,
1002,,,,,1.324413537979126,66.82253456115723,0.317859326954931,316.8919802168384,310.73973417282104,0.980585668214738,0,0,310.73973417282104,0.9999999403953552,,
1003,,,,,1.324392855167389,66.88415336608887,0.3178541446104646,317.2098343614489,311.05683517456055,0.9806027477071274,0,0,311.05683517456055,0.9999999403953552,,
1004,,,,,1.3243941068649292,66.9457778930664,0.3178544878028333,317.5276888492517,311.3739433288574,0.980619814471308,0,0,311.3739433288574,0.9999999403953552,,
1005,,,,,1.3242992162704468,67.00740432739258,0.3178318263962865,317.845520675648,311.69103240966797,0.980636857008718,0,0,311.69103240966797,0.9999998211860657,,
1006,,,,,1.3246556520462036,67.06905174255371,0.3179173329845071,318.1634380086325,312.0082120895386,0.9806538867016896,0,0,312.0082120895386,0.9999986290931702,,
1007,,,,,1.3246344327926636,67.13070487976074,0.31791216507554054,318.48135017370805,312.3253936767578,0.9806709042975558,0,0,312.3253936767578,0.9999998807907104,,
1008,,,,,1.3247751593589783,67.1923713684082,0.3179458943195641,318.7992960680276,312.6426110267639,0.9806878963749313,0,0,312.6426110267639,0.9999997615814209,,
1009,,,,,1.3246679902076721,67.2540397644043,0.3179203444160521,319.11721641244367,312.9598045349121,0.9807048584004493,0,0,312.9598045349121,0.9999998211860657,,
1010,3.491596763985724,4.947669625282288,9.818879008293152,0.6176158227026463,1.3247686624526978,67.31571960449219,0.31794466776773334,319.4351610802114,313.27700757980347,0.9807217418408658,0,0,313.27700757980347,0.9999999403953552,,
1011,,,,,1.3246386051177979,67.37739181518555,0.31791333574801683,319.7530744159594,313.5941963195801,0.9807386430681557,0,0,313.5941963195801,0.9999998807907104,,
1012,,,,,1.3244909048080444,67.43906593322754,0.3178777829743922,320.0709521989338,313.9113464355469,0.9807554989883632,0,0,313.9113464355469,0.9999998807907104,,
1013,,,,,1.3246659636497498,67.50075340270996,0.3179195960983634,320.3888717950322,314.22851943969727,0.9807722649016444,0,0,314.22851943969727,0.9999998807907104,,
1014,,,,,1.3245357871055603,67.56244087219238,0.3178887222893536,320.7067605173215,314.5456805229187,0.980789054822338,0,0,314.5456805229187,0.9999997615814209,,
1015,,,,,1.324547529220581,67.62413215637207,0.317891382612288,321.0246518999338,314.86284255981445,0.9808058063340225,0,0,314.86284255981445,0.9999998807907104,,
1016,,,,,1.324440598487854,67.68582534790039,0.3178657381795347,321.34251763811335,315.17997550964355,0.9808225124587749,0,0,315.17997550964355,0.9999995827674866,,
1017,,,,,1.3245392441749573,67.74752616882324,0.3178895297460258,321.6604071678594,315.4971399307251,0.980839210857807,0,0,315.4971399307251,0.9999999403953552,,
1018,,,,,1.324493944644928,67.80923271179199,0.3178785783238709,321.97828574618325,315.8142910003662,0.9808558681790202,0,0,315.8142910003662,0.9999999403953552,,
1019,,,,,1.3245440125465393,67.87094306945801,0.3178907255642116,322.29617647174746,316.13144302368164,0.9808724586324491,0,0,316.13144302368164,0.9999999403953552,,
1020,3.510191266185259,4.96744167804718,10.132713675498962,0.6298557110130787,1.3244880437850952,67.93265914916992,0.31787728797644377,322.6140537597239,316.4485936164856,0.980889052812835,0,0,316.4485936164856,1.0,,
1021,,,,,1.324440836906433,67.99437713623047,0.3178657600656152,322.9319195197895,316.76573419570923,0.9809056183320292,0,0,316.76573419570923,0.9999997615814209,,
1022,,,,,1.3243919014930725,68.05609512329102,0.317854106426239,323.24977362621576,317.08285903930664,0.9809221379562632,0,0,317.08285903930664,0.9999999403953552,,
1023,,,,,1.3244091868400574,68.11782836914062,0.3178582633845508,323.5676318896003,317.39999771118164,0.9809386552591761,0,0,317.39999771118164,0.9999998807907104,,
1024,,,,,1.3243563175201416,68.17955780029297,0.31784558668732643,323.88547747628763,317.71712493896484,0.9809551432025062,0,0,317.71712493896484,1.0,,
1025,,,,,1.3243755102157593,68.24129295349121,0.31785013619810343,324.20332761248574,318.03424072265625,0.980971549751629,0,0,318.03424072265625,0.9999999403953552,,
1026,,,,,1.3246477246284485,68.30304718017578,0.31791537161916494,324.5212429841049,318.3514451980591,0.9809880002636714,0,0,318.3514451980591,0.9999991655349731,,
1027,,,,,1.3247407674789429,68.36481666564941,0.31793775176629424,324.8391807358712,318.6686782836914,0.9810044390636545,0,0,318.6686782836914,0.9999997615814209,,
1028,,,,,1.3247230052947998,68.42658805847168,0.31793359527364373,325.15711433114484,318.985897064209,0.9810208142619571,0,0,318.985897064209,0.9999999403953552,,
1029,,,,,1.324658453464508,68.48835945129395,0.3179180407896638,325.4750323719345,319.30309772491455,0.9810371486806766,0,0,319.30309772491455,0.9999999403953552,,
1030,3.5314079619023904,4.989583253860474,10.463822960853577,0.6474230140447617,1.3246391415596008,68.55013847351074,0.31791340792551637,325.79294577986,319.62029504776,0.9810534549257187,0,0,319.62029504776,0.9999999403953552,,
1031,,,,,1.3246028423309326,68.61191940307617,0.31790462136268616,326.1108504012227,319.93750619888306,0.9810697982150994,0,0,319.93750619888306,0.9999998807907104,,
1032,,,,,1.3245232701301575,68.67370223999023,0.3178855190053582,326.42873592022806,320.2546591758728,0.9810859888699717,0,0,320.2546591758728,0.9999998807907104,,
1033,,,,,1.3245249390602112,68.7354850769043,0.31788594694808125,326.74662186717615,320.57185077667236,0.9811022649439514,0,0,320.57185077667236,0.9999999403953552,,
1034,,,,,1.3245516419410706,68.79727745056152,0.31789258075878024,327.0645144479349,320.8890151977539,0.9811184063773905,0,0,320.8890151977539,0.9999999403953552,,
1035,,,,,1.324592649936676,68.85907936096191,0.3179023386910558,327.382416786626,321.2062101364136,0.9811345804370465,0,0,321.2062101364136,0.9999998807907104,,
1036,,,,,1.3244581818580627,68.92087936401367,0.3178699775598943,327.7002867641859,321.5233726501465,0.9811507210596818,0,0,321.5233726501465,0.9999996423721313,,
1037,,,,,1.3244471549987793,68.98267936706543,0.31786716962233186,328.0181539338082,321.8405342102051,0.9811668358914954,0,0,321.8405342102051,1.0,,
1038,,,,,1.3244891166687012,69.04448699951172,0.3178775147534907,328.3360314485617,322.1576957702637,0.9811828886064033,0,0,322.1576957702637,1.0,,
1039,,,,,1.3244961500167847,69.10630416870117,0.31787895830348134,328.6539104068652,322.4748692512512,0.9811989422308547,0,0,322.4748692512512,1.0,,
1040,3.558204778542082,5.015565752983093,10.79019808769226,0.7044922038912773,1.324500024318695,69.16812515258789,0.317879990208894,328.9717903970741,322.79204177856445,0.981214958853914,0,0,322.79204177856445,0.9999999403953552,,
1041,,,,,1.3243674635887146,69.22994422912598,0.3178481110371649,329.28963850811124,323.10919189453125,0.9812309714888622,0,0,323.10919189453125,0.9999997615814209,,
1042,,,,,1.324406385421753,69.2917709350586,0.3178576482459903,329.60749615635723,323.42634201049805,0.9812469248486752,0,0,323.42634201049805,1.0,,
1043,,,,,1.3244895339012146,69.35360527038574,0.31787757808342576,329.92537373444065,323.74351692199707,0.981262863348545,0,0,323.74351692199707,0.9999998211860657,,
1044,,,,,1.3244054913520813,69.41544342041016,0.3178573725745082,330.24323110701516,324.06067657470703,0.981278784998607,0,0,324.06067657470703,0.9999999403953552,,
1045,,,,,1.3244600892066956,69.4772891998291,0.317870584782213,330.5611016917974,324.3778409957886,0.9812946512328156,0,0,324.3778409957886,0.9999998807907104,,
1046,,,,,1.3246727585792542,69.53915023803711,0.31792133348062634,330.879023025278,324.6950740814209,0.9813105439948495,0,0,324.6950740814209,0.9999991655349731,,
1047,,,,,1.324629545211792,69.60101509094238,0.31791113456711173,331.1969341598451,325.01228189468384,0.981326360158342,0,0,325.01228189468384,0.9999998807907104,,
1048,,,,,1.324690818786621,69.66288375854492,0.3179259020835161,331.51486006192863,325.32952880859375,0.981342220218483,0,0,325.32952880859375,1.0,,
1049,,,,,1.32471364736557,69.72476196289062,0.3179311747662723,331.8327912366949,325.6467571258545,0.981357978252279,0,0,325.6467571258545,0.9999998807907104,,
1050,3.583222286634711,5.041637420654297,11.161064743995667,0.7069857865571976,1.324765384197235,69.78664779663086,0.3179438426159322,332.15073507931083,325.9640226364136,0.9813737806679217,0,0,325.9640226364136,0.9999998807907104,,
1051,,,,,1.3245849013328552,69.8485279083252,0.31790033215656877,332.4686354114674,326.2812194824219,0.9813894747653747,0,0,326.2812194824219,0.999999463558197,,
